Id Instructor;Grado Académico;Catálogo;Curso;Nº Clase;Nombre Catalogo;Modo de Enseñanza;Fecha Inicio real;Fecha Fin real;Centro de Costos;Nota final por curso;Competencia Evaluada;Nota competencia por clase;Nota final por clase;Pregunta;Calificación Pregunta;Comentarios;Total Evaluaciones generadas;Evaluaciones realizadas;% de participación;Comentarios_Limpios;Is_Real_Comment;TextBlob_Sentiment;VADER_Sentiment;PCA_1;PCA_2;Cluster
1000342196,0;PREG;PS0307;125601;0;teo. y autor. en psico. human.;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,5;Comentarios;0,0;4,5;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Una aspecto positivo a mencionar de la profe Liliam es que siempre esta abierta a escuchar y responder las preguntas siempre en base a sus años de experiencias y estudio, una profe muy inspiradora;32,0;32,0;100,0;aspecto positivo mencionar profe liliam siempre abierta escuchar responder preguntas siempre base ano experiencias estudio profe inspiradora;True;Negative;Neutral;-3,0008914;0,64964855;0
1000342196,0;PREG;PS0307;125601;1399;teo. y autor. en psico. human.;Presencial;;2024-05-21;Depto. de Psicología;4,5;Comentarios;0,0;4,5;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;"La mayoría de clases no rendía el tiempo para destacar todos los temas y consumíamos tiempo de otras clases para ahondar en el mismo tema. Estuvimos como 3 semanas en esas. Además, la clase se basaba en una dinamica participativa, pero el ambiente no promovía eso; una mesa redonda hubiera proporcionado mejores resultados para ese método de aprendizaje. A la clase a veces sólo iban 8 estudiantes (de 20 o más que éramos) y nunca se habló de la percepción que se tenía hacia la clase o algun tipo de retroalimentación";32,0;;100,0;mayoria clases rendia tiempo destacar temas consumiamos tiempo clases ahondar mismo tema semanas ademas clase basaba dinamica participativa ambiente promovia mesa redonda proporcionado mejores resultados metodo aprendizaje clase veces solo iban estudiantes ma eramos nunca hablo percepcion tenia hacia clase algun tipo retroalimentacion;True;Neutral;Neutral;-2,312113;2,0428872;0
1000038702,0;PREG;PS0308;125602;1400;logica y argumentacion;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;4,98;Comentarios;0,0;4,98;eoeruta c m su   laopea  laore  cejumeñpedelsirdoetnenpdM fea oann;0,0;No creo que pueda mejorar porque ya lo hace a la perfección;31,0;31,0;100,0;creo pueda mejorar hace perfeccion;True;Neutral;Neutral;-0,43207133;-0,12952745;2
1000002670,0;PREG;CS0263;0;0;reto medialab 0 (campam creat);Presencial;2024-04-15;2024-04-27;Depto. de Comunicación Social;50,0;Comentarios;0,0;4,93;d ooep deMoja e e scaemcde rtmutlnnaae  isuefo earpneeaunl rpñl  o;0,0;Ninguno.;24,0;24,0;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
1000002670,0;PREG;CS0263;109959;1570;reto medialab 0 (campam creat);Presencial;2024-04-15;2024-04-27;Depto. de Comunicación Social;4,93;Comentarios;;4,93;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Ninguna. Al fin y al cabo es una materia de muy poca duración y sabe realizarla;24,0;24,0;100,0;ninguna fin cabo materia poca duracion sabe realizarla;True;Neutral;Neutral;-1,7045915;-0,58424956;2
1000002670,0;PREG;CS0263;109959;1570;reto medialab 0 (campam creat);Presencial;2024-04-15;2024-04-27;Depto. de Comunicación Social;4,93;Comentarios;0,0;4,93;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;El trato con los estudiantes.;24,0;24,0;100,0;trato estudiantes;True;Neutral;Neutral;0,24706185;1,7937523;2
1000065381,0;PREG;CS0278;109972;3007;experiencia de usuario;Presencial;2024-01-23;2024-05-21;Depto. de Comunicación Social;4,83;Comentarios;0,0;4,77;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;A veces la profe es repetitiva y se puede quedar mucho tiempo hablando de un tema que ya se ha tocado anteriormente.;13,0;13,0;100,0;veces profe repetitiva puede quedar tiempo hablando tema tocado anteriormente;True;Neutral;Neutral;-1,9786773;-2,185597;0
1000065381,0;PREG;CS0278;109972;64620;experiencia de usuario;Presencial;;2024-05-21;Depto. de Comunicación Social;;Comentarios;0,0;4,77;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;ninguno.;13,0;;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
1000319993,0;PREG;CS0279;109973;3008;creac. de interfaces multimod.;Presencial;2024-01-25;2024-05-23;Depto. de Comunicación Social;;Comentarios;0,0;4,86;ondao anee aerrlp d udurelpije elses  e tm oomueñ co  tpaanefaMcne;0,0;Que no cree una pagina web para montar los contenidos de la clase sino que use interactiva;;11,0;91,67;cree pagina web montar contenidos clase sino use interactiva;True;Neutral;Neutral;-1,7249126;2,4361124;0
1000319993,0;PREG;CS0279;109973;3008;creac. de interfaces multimod.;Presencial;2024-01-25;2024-05-23;Depto. de Comunicación Social;4,86;Comentarios;0,0;4,86;;0,0;muy bien;12,0;11,0;;bien;True;Neutral;Neutral;-1,6821117;-15,6790285;1
1000099503,0;PREG;CS0280;109974;3009;narrat. en real. virt. y mix.;Presencial;;2024-05-22;Depto. de Comunicación Social;;Comentarios;0,0;4,85;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Fácil de acercarse. Tiene muchos conocimientos y datos importantes que comparte con los estudiantes.;20,0;20,0;100,0;facil acercarse conocimientos datos importantes comparte estudiantes;True;Neutral;Neutral;-0,7005398;0,5419712;0
1000099503,0;PREG;CS0280;109974;3009;narrat. en real. virt. y mix.;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;4,85;Comentarios;0,0;4,85;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;El profe es realmente amable y se nota que tiene un dominio del tema del que enseña;20,0;20,0;100,0;profe realmente amable nota dominio tema ensena;True;Neutral;Neutral;-4,251069;2,0227213;0
1000099503,0;PREG;CS0280;0;0;narrat. en real. virt. y mix.;Presencial;2024-01-24;2024-05-22;Depto. de Comunicación Social;4,85;Comentarios;0,0;4,85;srpoee oúrdeeatia dnsodog¿loa rnoTceilfcue? mnna tuc   ili ;0,0;Ninguno.;20,0;;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
1000094832,0;PREG;PS0318;125612;64620;fundamentos de psicopatologia;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;3,99;Comentarios;0,0;3,99;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;;aveces puede ir muy rápido y el orden;22,0;22,0;;aveces puede ir rapido orden;True;Neutral;Neutral;-0,027034998;-0,9679365;2
1000094832,0;PREG;PS0318;125612;1412;fundamentos de psicopatologia;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;3,99;Comentarios;0,0;3,99;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;buen profe, sabe enseñar;22,0;22,0;100,0;buen profe sabe ensenar;True;Neutral;Neutral;-2,24374;2,0152583;0
1000094832,0;PREG;PS0318;125612;1412;fundamentos de psicopatologia;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;3,99;Comentarios;0,0;3,99;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Le interesa que los estudiantes aprendamos.;22,0;22,0;100,0;interesa estudiantes aprendamos;True;Neutral;Neutral;-1,2905606;2,8044977;2
;PREG;PS0318;125612;1412;fundamentos de psicopatologia;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;3,99;Comentarios;0,0;3,99;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Hace muy interesantes las clases y da casos clínicos para estudiar;22,0;22,0;1000,0;hace interesantes clases da casos clinicos estudiar;True;Neutral;Neutral;-1,5248337;0,26764488;0
1000084384,0;PREG;PS0319;125613;1413;contexto e instituciones;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;4,58;Comentarios;;4,58;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Puede volverse muy cortante, impidiendo que en algunas clases se abra la posibilidad a debate y que si una persona esta exponiendo se sienta presionada;23,0;23,0;100,0;puede volverse cortante impidiendo clases abra posibilidad debate si persona exponiendo sienta presionada;True;Neutral;Neutral;-2,3699276;0,23456645;0
1000084384,0;PREG;PS0319;125613;1413;contexto e instituciones;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;50,0;Comentarios;0,0;4,58;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Ninguno.;23,0;350,0;;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
1000084384,0;PREG;PS0319;125613;1413;contexto e instituciones;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;4,58;Comentarios;0,0;4,58;tnepdvea e aeodsaMeuopaip l tnusoiceneplc ne t  odfsuoñe iemol r ;0,0;Es una persona que emplea diferentes recursos para que los estudiantes aprendan;23,0;23,0;100,0;persona emplea diferentes recursos estudiantes aprendan;True;Neutral;Neutral;-0,5458342;3,4381762;0
1000059863,0;PREG;PS0320;125614;1414;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;3,5;Comentarios;0,0;3,5;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;El profesor NO tiene una buena metodología, su tono de voz no ayuda, sus clases no son dinámicas. Esperaria no tener que volver a ver clase con este profesor.;28,0;27,0;;profesor buena metodologia tono voz ayuda clases dinamicas esperaria tener volver ver clase profesor;True;Neutral;Neutral;-2,8645742;3,3451638;0
1000059863,0;PREG;PS0320;125614;1414;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;;Comentarios;0,0;3,5;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Pienso que a la hora de realizar asesorías mas personalizadas podria mejorar la estucha a sus estudiantes, al igual que usar mas métodos recursivos de aprendizaje, solo mostraba un documento básico que no fomentaba la asistencia a clase.;28,0;27,0;96,43;pienso hora realizar asesorias ma personalizadas podria mejorar estucha estudiantes igual usar ma metodos recursivos aprendizaje solo mostraba documento basico fomentaba asistencia clase;True;Neutral;Neutral;-1,6772637;1,9564723;0
;PREG;PS0320;125614;0;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;;Comentarios;0,0;3,5;;0,0;es un profesor muy objetivo con sus calificaciones;400,0;27,0;96,43;profesor objetivo calificaciones;True;Neutral;Neutral;-1,7551613;2,6749668;0
1000059863,0;PREG;PS0320;125614;1414;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;3,5;Comentarios;0,0;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Muy explicativo;28,0;27,0;96,43;explicativo;True;Neutral;Neutral;-2,0693443;-6,5495963;2
1000059863,0;PREG;PS0320;125614;1414;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;3,5;Comentarios;0,0;50,0;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;el trabajo final es muy interesante;28,0;27,0;96,43;trabajo final interesante;True;Neutral;Neutral;-3,1425843;-2,5120368;2
1000059863,0;PREG;PS0320;125614;1414;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;3,5;Comentarios;0,0;3,5;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Es muy ordenado;28,0;27,0;96,43;ordenado;True;Neutral;Neutral;3,52689;-4,881314;1
1000059863,0;PREG;PS0320;125614;1414;fundamentos de la clinica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;50,0;Comentarios;0,0;;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Es claro con las rubricas de evaluación y uno sabe lo que tiene que hacer. Cumple con el pacto pedagogico y da la oportunidad de reponer notas corrigiendo trabajos.;28,0;27,0;96,43;claro rubricas evaluacion sabe hacer cumple pacto pedagogico da oportunidad reponer notas corrigiendo trabajos;True;Neutral;Neutral;-1,5824862;1,6122228;0
1000179746,0;PREG;PS0321;125615;1415;teo. y aa. contemp. psico. din;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,94;Comentarios;0,0;4,94;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Ninguno;33,0;33,0;100,0;ninguno;True;Neutral;Neutral;22,571293;0,899264;1
1000179746,0;PREG;PS0321;125615;1415;teo. y aa. contemp. psico. din;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,94;Comentarios;0,0;4,94;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;Absolutamente todo;33,0;33,0;100,0;absolutamente;True;Neutral;Neutral;-3,0980198;-13,49782;1
1000179746,0;PREG;PS0321;125615;1415;teo. y aa. contemp. psico. din;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;;Comentarios;0,0;4,94;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;no, todo super bien;400,0;33,0;100,0;super bien;True;Positive;Positive;-1,107065;-5,5945144;2
1000179746,0;PREG;PS0321;125615;1415;teo. y aa. contemp. psico. din;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,94;Comentarios;0,0;4,94;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Deberia existir dinamica 2;33,0;33,0;100,0;deberia existir dinamica;True;Neutral;Neutral;-4,1449566;2,07695;0
1000010203,0;PREG;PS0314;125608;64620;sujeto y organizaciones;Presencial;2024-01-26;2024-05-24;Depto. de Psicología;4,92;Comentarios;0,0;4,92;;0,0;Me parece que el es el tipo de profesores que tiene que tener la universidad, personas que entiendan las necesidades basicas de los estudiantes en estos tiempos y si no las entiende por lo menos se preocupa por que los estudiantes compartan sus opiniones y las tiene muy en cuenta;23,0;23,0;100,0;parece tipo profesores tener universidad persona entiendan necesidades basicas estudiantes tiempos si entiende menos preocupa estudiantes compartan opiniones cuenta;True;Neutral;Neutral;-1,6290238;1,9306701;0
1000092227,0;PREG;PS0315;125609;1409;pruebas proyectivas;Presencial;2024-01-24;2024-05-22;Depto. de Psicología;4,7;Comentarios;0,0;;  il loedleecoeeostodmunfñaioad n   is a e nctnevteopMrpueeaps up;0,0;Buen método de clase;27,0;27,0;100,0;buen metodo clase;True;Neutral;Neutral;-0,7109102;-0,70586526;2
1000092227,0;PREG;PS0315;125609;1409;pruebas proyectivas;Presencial;;2024-05-22;Depto. de Psicología;4,7;Comentarios;0,0;4,7;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;El profesor es respetuoso y realiza aveces actividades para las pruebas proyectivas;27,0;27,0;100,0;profesor respetuoso realiza aveces actividades pruebas proyectivas;True;Neutral;Neutral;-2,973734;3,146666;0
1000063794,0;PREG;PS0316;125610;1410;teorias y autores psicoanalit.;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,35;Comentarios;0,0;4,35;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Que pudiera poner retroalimentación de los trabajos;19,0;17,0;89,47;pudiera poner retroalimentacion trabajos;True;Neutral;Neutral;-0,10855764;-0,49822664;2
;PREG;PS0317;125611;1411;psicolinguistica;Presencial;2024-01-22;2024-05-20;Depto. de Psicología;50,0;Comentarios;0,0;4,76;¿Tienes algún comentario adicional de tu profe o del curso?;0,0;Es importante que hubiera una mejor comunicacion por fuera de clase,  porque varias veces escribí y no obtuve respuesta.;20,0;20,0;100,0;importante mejor comunicacion clase varias veces escribi obtuve respuesta;True;Neutral;Neutral;-1,9804871;1,9401988;0
1000355504,0;PREG;PS0330;125624;1424;semin. prepract tall. clin. i;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,88;Comentarios;0,0;4,88;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Algún os temas se trataron con superficialidad por el escaso tiempo;26,0;24,0;92,31;algun temas trataron superficialidad escaso tiempo;True;Neutral;Neutral;-1,6040103;2,828216;0
1000355504,0;PREG;PS0330;125624;1424;semin. prepract tall. clin. i;Presencial;2024-01-23;2024-05-21;Depto. de Psicología;4,88;Comentarios;0,0;4,88;;0,0;Llevó invitados que aportaron a los temas tratados en clase;;24,0;92,31;llevo invitados aportaron temas tratados clase;True;Neutral;Neutral;-1,1024524;4,0376782;0
1000060427,0;PREG;PS0331;125625;1425;etica profesional;Presencial;2024-01-25;;Depto. de Psicología;4,77;Comentarios;0,0;4,77;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;Quizás usar alguna metodología más didáctica de vez en cuando durante   la clase ya que siempre se daba en forma de debate/conversatorio;32,0;;;quizas usar alguna metodologia ma didactica vez clase siempre daba forma debateconversatorio;True;Neutral;Neutral;-1,0452787;0,7781664;0
1000060427,0;PREG;PS0331;125625;1425;etica profesional;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,77;Comentarios;0,0;4,77;;0,0;Utilizar algún tipo de presentación o guía para las clases, que no todo dependa de que la gente lea o no.;32,0;29,0;1000,0;utilizar algun tipo presentacion guia clases dependa gente lea;True;Neutral;Neutral;-2,8129265;6,103074;0
1000060427,0;PREG;PS0331;125625;64620;etica profesional;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,77;Comentarios;0,0;4,77;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;0,0;No deberían ser las entregas solo en grupo porque como el trabajo es tan autonomo hay personas que no hacen nada y eso nos perjudica a algunos;32,0;29,0;90,63;deberian ser entregas solo grupo trabajo tan autonomo persona hacen perjudica;True;Neutral;Neutral;-2,7093163;0,89545476;0
1000060427,0;PREG;PS0331;125625;1425;etica profesional;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,77;Comentarios;0,0;4,77;Menciona un aspecto a mejorar del desempeño de tu profe en el aula;;Algo que podría mejorar es no hacer las clases tan monotonas ya que esto podía hacer que las personas no fueran a clase;32,0;29,0;90,63;podria mejorar hacer clases tan monotonas podium hacer persona clase;True;Neutral;Neutral;-1,7350624;0,87432826;0
1000060427,0;PREG;PS0331;125625;1425;etica profesional;Presencial;2024-01-25;2024-05-23;Depto. de Psicología;4,77;Comentarios;0,0;50,0;Menciona un aspecto positivo del desempeño de tu profe en el aula;0,0;El profe fomenta espacios de discucion para aclarar preguntas;400,0;29,0;90,63;profe fomenta espacios discucion aclarar preguntas;True;Neutral;Neutral;-1,1289074;4,0871058;0
